2,0,1000,1,GDOP, 1246212000.0
TOW_ms,Pos_X,Pos_Y,Pos_Z,Vel_X,Vel_Y,Vel_Z,Acc_X,Acc_Y,Acc_Z,Jerk_X,Jerk_Y,Jerk_Z,Lat,Long,Height,Heading,Elevation,Bank,Ang-vel_X,Ang-vel_Y,Ang-vel_Z,Ang-acc_X,Ang-acc_Y,Ang-acc_Z,Ant1_Pos_X,Ant1_Pos_Y,Ant1_Pos_Z,Ant1_Vel_X,Ant1_Vel_Y,Ant1_Vel_Z,Ant1_Acc_X,Ant1_Acc_Y,Ant1_Acc_Z,Ant1_Lat,Ant1_Long,Ant1_Height,Ant1_DOP
325172000,-5610394.0838,6883.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14036578957,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.0838,6883.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14036578957,2.0000,2.366
325173000,-5610394.0875,6880.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14036632429,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.0875,6880.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14036632429,2.0000,2.366
325174000,-5610394.0911,6877.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14036685902,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.0911,6877.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14036685902,2.0000,2.366
325175000,-5610394.0948,6874.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14036739374,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.0948,6874.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14036739374,2.0000,2.366
325176000,-5610394.0985,6871.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14036792846,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.0985,6871.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14036792846,2.0000,2.367
325177000,-5610394.1022,6868.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14036846318,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.1022,6868.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14036846318,2.0000,2.367
325178000,-5610394.1058,6865.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14036899790,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.1058,6865.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14036899790,2.0000,2.367
325179000,-5610394.1095,6862.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14036953262,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.1095,6862.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14036953262,2.0000,2.367
325180000,-5610394.1132,6859.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14037006734,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.1132,6859.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14037006734,2.0000,2.367
325181000,-5610394.1168,6856.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14037060207,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.1168,6856.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14037060207,2.0000,2.367
325182000,-5610394.1205,6853.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14037113679,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.1205,6853.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14037113679,2.0000,2.367
325183000,-5610394.1242,6850.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14037167151,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.1242,6850.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14037167151,2.0000,2.367
325184000,-5610394.1278,6847.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14037220623,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.1278,6847.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14037220623,2.0000,2.367
325185000,-5610394.1315,6844.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14037274095,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.1315,6844.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14037274095,2.0000,2.367
325186000,-5610394.1352,6841.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14037327567,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.1352,6841.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14037327567,2.0000,2.367
325187000,-5610394.1388,6838.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14037381039,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.1388,6838.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14037381039,2.0000,2.367
325188000,-5610394.1425,6835.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14037434512,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.1425,6835.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14037434512,2.0000,2.368
325189000,-5610394.1461,6832.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14037487984,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.1461,6832.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14037487984,2.0000,2.368
325190000,-5610394.1498,6829.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14037541456,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.1498,6829.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14037541456,2.0000,2.368
325191000,-5610394.1534,6826.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14037594928,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.1534,6826.1941,3023652.1471,-0.0037,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14037594928,2.0000,2.368
325192000,-5610394.1571,6823.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14037648400,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.1571,6823.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14037648400,2.0000,2.368
325193000,-5610394.1607,6820.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14037701872,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.1607,6820.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14037701872,2.0000,2.368
325194000,-5610394.1644,6817.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14037755344,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.1644,6817.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14037755344,2.0000,2.368
325195000,-5610394.1680,6814.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14037808817,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.1680,6814.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14037808817,2.0000,2.368
325196000,-5610394.1717,6811.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14037862289,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.1717,6811.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14037862289,2.0000,2.368
325197000,-5610394.1753,6808.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14037915761,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.1753,6808.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14037915761,2.0000,2.368
325198000,-5610394.1789,6805.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14037969233,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.1789,6805.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14037969233,2.0000,2.368
325199000,-5610394.1826,6802.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14038022705,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.1826,6802.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14038022705,2.0000,2.368
325200000,-5610394.1862,6799.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14038076177,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.1862,6799.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14038076177,2.0000,2.369
325201000,-5610394.1898,6796.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14038129649,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.1898,6796.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14038129649,2.0000,2.369
325202000,-5610394.1935,6793.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14038183122,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.1935,6793.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14038183122,2.0000,2.369
325203000,-5610394.1971,6790.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14038236594,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.1971,6790.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14038236594,2.0000,2.369
325204000,-5610394.2007,6787.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14038290066,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.2007,6787.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14038290066,2.0000,2.369
325205000,-5610394.2044,6784.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14038343538,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.2044,6784.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14038343538,2.0000,2.369
325206000,-5610394.2080,6781.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14038397010,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.2080,6781.1941,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14038397010,2.0000,2.370
325207000,-5610394.2116,6778.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14038450482,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.2116,6778.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14038450482,2.0000,2.370
325208000,-5610394.2152,6775.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14038503954,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.2152,6775.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14038503954,2.0000,2.370
325209000,-5610394.2189,6772.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14038557426,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.2189,6772.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14038557426,2.0000,2.370
325210000,-5610394.2225,6769.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14038610899,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.2225,6769.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14038610899,2.0000,2.370
325211000,-5610394.2261,6766.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14038664371,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.2261,6766.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14038664371,2.0000,2.370
325212000,-5610394.2297,6763.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14038717843,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.2297,6763.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14038717843,2.0000,2.370
325213000,-5610394.2333,6760.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14038771315,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.2333,6760.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14038771315,2.0000,2.370
325214000,-5610394.2370,6757.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14038824787,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.2370,6757.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14038824787,2.0000,2.370
325215000,-5610394.2406,6754.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14038878259,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.2406,6754.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14038878259,2.0000,2.370
325216000,-5610394.2442,6751.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14038931731,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.2442,6751.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14038931731,2.0000,2.370
325217000,-5610394.2478,6748.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14038985204,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.2478,6748.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14038985204,2.0000,2.370
325218000,-5610394.2514,6745.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14039038676,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.2514,6745.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14039038676,2.0000,2.371
325219000,-5610394.2550,6742.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14039092148,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.2550,6742.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14039092148,2.0000,2.371
325220000,-5610394.2586,6739.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14039145620,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.2586,6739.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14039145620,2.0000,2.371
325221000,-5610394.2622,6736.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14039199092,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.2622,6736.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14039199092,2.0000,2.371
325222000,-5610394.2658,6733.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14039252564,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.2658,6733.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14039252564,2.0000,2.371
325223000,-5610394.2694,6730.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14039306036,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.2694,6730.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14039306036,2.0000,2.371
325224000,-5610394.2730,6727.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14039359509,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.2730,6727.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14039359509,2.0000,2.372
325225000,-5610394.2766,6724.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14039412981,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.2766,6724.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14039412981,2.0000,2.372
325226000,-5610394.2802,6721.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14039466453,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.2802,6721.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14039466453,2.0000,2.372
325227000,-5610394.2838,6718.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14039519925,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.2838,6718.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14039519925,2.0000,2.372
325228000,-5610394.2874,6715.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14039573397,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.2874,6715.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14039573397,2.0000,2.372
325229000,-5610394.2910,6712.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14039626869,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.2910,6712.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14039626869,2.0000,2.372
325230000,-5610394.2946,6709.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14039680341,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.2946,6709.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14039680341,2.0000,2.372
325231000,-5610394.2981,6706.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14039733814,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.2981,6706.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14039733814,2.0000,2.372
325232000,-5610394.3017,6703.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14039787286,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.3017,6703.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14039787286,2.0000,2.372
325233000,-5610394.3053,6700.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.14039840758,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610394.3053,6700.1942,3023652.1471,-0.0036,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.14039840758,2.0000,2.372
