Build,GPS Time,Interval ms,Channels,SIR ms,Header rows,N_freqs
4,1246190400.0,1000,76,100,5,5
Group A,Group B,Group C,Group D,Group E
L1/E1/S/B1I,L2/E6/B2I,L5/E5/B2A,L6/B1C,B3I
Time_ms,Channel,Sat_type,Sat_ID,Sat_PRN,Echo_Num,Sat_Pos_X,Sat_Pos_Y,Sat_Pos_Z,Sat_Vel_X,Sat_Vel_Y,Sat_Vel_Z,Azimuth,Elevation,Range,P-Range Group A,P-Range Group B,P-Range Group C,P-Range Group D,P-Range Group E,P-R_rate,Iono_delay Group A,Iono_delay Group B,Iono_delay Group C,Iono_delay Group D,Iono_delay Group E,Tropo_delay,P-R_Error,Signal_dB Group A,Signal_dB Group B,Signal_dB Group C,Signal_dB Group D,Signal_dB Group E,Ant_azimuth,Ant_elevation,Range_rate,P-R_Error_rate,Doppler_shift Group A,Doppler_shift Group B,Doppler_shift Group C,Doppler_shift Group D,Doppler_shift Group E,Delta_range Group A,Delta_range Group B,Delta_range Group C,Delta_range Group D,Delta_range Group E,Sat_Acc_X,Sat_Acc_Y,Sat_Acc_Z
83000,6,GPS,16,16,0,16796015.6957,-4679909.0664,19976263.9612,2076.420,1498.502,-1340.107,-1.3954,1.2020,20478837.5064,20494767.6887,0.0000,0.0000,0.0000,0.0000,-103.2126,6.44696e-09,0,0,0,0,8.86459e-09,0.0000,12.000,0.000,0.000,0.000,0.000,-2.9664,1.2020,-103.2136,0.0000,542.3859,0.0000,0.0000,0.0000,0.0000,-103.2710,0.0000,0.0000,0.0000,0.0000,-0.051214,-0.227665,-0.427139
83000,7,GPS,26,26,0,23125026.6154,1604499.8279,13103184.4269,1361.336,983.113,-2501.490,-2.9085,1.1256,20733770.3828,20661190.5392,0.0000,0.0000,0.0000,0.0000,284.8211,7.08402e-09,0,0,0,0,9.1601e-09,0.0000,11.893,0.000,0.000,0.000,0.000,1.8037,1.1256,284.8238,0.0000,-1496.7451,0.0000,0.0000,0.0000,0.0000,284.7661,0.0000,0.0000,0.0000,0.0000,-0.221862,-0.223884,-0.276680
83000,8,GPS,20,20,0,21606673.5061,14100828.2399,6544499.7284,-912.191,-0.064,2948.884,2.4750,0.6919,22090034.7337,21932420.6824,0.0000,0.0000,0.0000,0.0000,-486.2109,1.0471e-08,0,0,0,0,1.29336e-08,0.0000,11.343,0.000,0.000,0.000,0.000,0.9040,0.6919,-486.2097,0.0000,2555.0555,0.0000,0.0000,0.0000,0.0000,-486.2529,0.0000,0.0000,0.0000,0.0000,-0.341808,-0.090036,-0.138360
84000,1,GPS,7,7,0,-8933282.6393,-12679428.2086,21844626.2808,2353.039,-1345.318,135.920,-0.4576,0.1153,25319857.9264,25336908.9706,0.0000,0.0000,0.0000,0.0000,-413.9330,1.46029e-08,0,0,0,0,6.67586e-08,0.0000,10.158,0.000,0.000,0.000,0.000,-2.0286,0.1153,-413.9248,0.0000,2175.2324,0.0000,0.0000,0.0000,0.0000,-413.9667,0.0000,0.0000,0.0000,0.0000,-0.058578,-0.147817,-0.452800
84000,2,GPS,10,10,0,24115056.3951,10932899.4187,-3136224.1888,228.734,418.813,3135.149,2.8235,0.3484,23791825.1823,23792939.9555,0.0000,0.0000,0.0000,0.0000,-670.9662,1.72694e-08,0,0,0,0,2.39865e-08,0.0000,10.698,0.000,0.000,0.000,0.000,1.2525,0.3484,-670.9662,0.0000,3525.9513,0.0000,0.0000,0.0000,0.0000,-670.9769,0.0000,0.0000,0.0000,0.0000,-0.317852,-0.205155,0.065977
84000,3,GPS,21,21,0,13766468.1053,9277664.7564,21503380.7997,-2076.115,1492.074,728.665,1.1788,1.2047,21128276.1851,21176742.6015,0.0000,0.0000,0.0000,0.0000,239.7766,6.56712e-09,0,0,0,0,8.85541e-09,0.0000,11.730,0.000,0.000,0.000,0.000,-0.3922,1.2047,239.7808,0.0000,-1260.0347,0.0000,0.0000,0.0000,0.0000,239.7418,0.0000,0.0000,0.0000,0.0000,0.017159,0.167697,-0.427529
84000,4,GPS,29,29,0,4407300.9471,24725132.7357,8588136.7153,-246.224,1081.849,-2976.559,1.5925,0.2291,24362563.9353,24314325.4691,0.0000,0.0000,0.0000,0.0000,594.1284,1.79759e-08,0,0,0,0,3.5632e-08,0.0000,10.492,0.000,0.000,0.000,0.000,0.0215,0.2291,594.1200,0.0000,-3122.1659,0.0000,0.0000,0.0000,0.0000,594.1149,0.0000,0.0000,0.0000,0.0000,0.087267,-0.359677,-0.183109
84000,5,GPS,27,27,0,12088414.1238,-14690096.7384,18291042.8789,180.678,2349.909,1786.054,-1.2831,0.6760,21940711.5663,21993049.4591,0.0000,0.0000,0.0000,0.0000,-474.5045,8.54822e-09,0,0,0,0,1.3188e-08,0.0000,11.402,0.000,0.000,0.000,0.000,-2.8541,0.6760,-474.5074,0.0000,2493.5377,0.0000,0.0000,0.0000,0.0000,-474.5266,0.0000,0.0000,0.0000,0.0000,0.144897,0.214058,-0.396671
84000,6,GPS,16,16,0,16798092.0908,-4678410.6781,19974923.6403,2076.369,1498.274,-1340.534,-1.3958,1.2020,20478734.3508,20494664.5342,0.0000,0.0000,0.0000,0.0000,-103.0952,6.44696e-09,0,0,0,0,8.86431e-09,0.0000,12.000,0.000,0.000,0.000,0.000,-2.9668,1.2020,-103.0962,0.0000,541.7689,0.0000,0.0000,0.0000,0.0000,-103.1544,0.0000,0.0000,0.0000,0.0000,-0.051270,-0.227677,-0.427116
84000,7,GPS,26,26,0,23126387.8393,1605482.8280,13100682.8013,1361.114,982.889,-2501.766,-2.9087,1.1254,20734055.2604,20661475.4140,0.0000,0.0000,0.0000,0.0000,284.9304,7.08458e-09,0,0,0,0,9.16066e-09,0.0000,11.893,0.000,0.000,0.000,0.000,1.8035,1.1254,284.9331,0.0000,-1497.3191,0.0000,0.0000,0.0000,0.0000,284.8745,0.0000,0.0000,0.0000,0.0000,-0.221906,-0.223860,-0.276635
84000,8,GPS,20,20,0,21605761.1431,14100828.1304,6547448.5480,-912.532,-0.154,2948.746,2.4749,0.6921,22089548.5656,21931934.5131,0.0000,0.0000,0.0000,0.0000,-486.1261,1.04696e-08,0,0,0,0,1.29319e-08,0.0000,11.343,0.000,0.000,0.000,0.000,0.9039,0.6921,-486.1249,0.0000,2554.6101,0.0000,0.0000,0.0000,0.0000,-486.1684,0.0000,0.0000,0.0000,0.0000,-0.341811,-0.089986,-0.138413
85000,1,GPS,7,7,0,-8930929.6262,-12680773.6023,21844761.9750,2352.981,-1345.466,135.468,-0.4577,0.1154,25319444.0455,25336495.0815,0.0000,0.0000,0.0000,0.0000,-413.8452,1.46018e-08,0,0,0,0,6.67278e-08,0.0000,10.158,0.000,0.000,0.000,0.000,-2.0287,0.1154,-413.8371,0.0000,2174.7713,0.0000,0.0000,0.0000,0.0000,-413.8795,0.0000,0.0000,0.0000,0.0000,-0.058632,-0.147788,-0.452802
85000,2,GPS,10,10,0,24115284.9708,10933318.1306,-3133088.9998,228.416,418.608,3135.215,2.8235,0.3485,23791154.2295,23792269.0026,0.0000,0.0000,0.0000,0.0000,-670.9396,1.7266e-08,0,0,0,0,2.39785e-08,0.0000,10.698,0.000,0.000,0.000,0.000,1.2525,0.3485,-670.9396,0.0000,3525.8115,0.0000,0.0000,0.0000,0.0000,-670.9495,0.0000,0.0000,0.0000,0.0000,-0.317885,-0.205118,0.065904
85000,3,GPS,21,21,0,13764392.0002,9279156.9127,21504109.2506,-2076.098,1492.241,728.238,1.1787,1.2045,21128516.0001,21176982.4124,0.0000,0.0000,0.0000,0.0000,239.8450,6.56734e-09,0,0,0,0,8.8558e-09,0.0000,11.729,0.000,0.000,0.000,0.000,-0.3923,1.2045,239.8492,0.0000,-1260.3942,0.0000,0.0000,0.0000,0.0000,239.8106,0.0000,0.0000,0.0000,0.0000,0.017218,0.167673,-0.427545
85000,4,GPS,29,29,0,4407054.7672,24726214.4031,8585160.0703,-246.137,1081.490,-2976.742,1.5926,0.2289,24363158.0634,24314919.6056,0.0000,0.0000,0.0000,0.0000,594.1446,1.79791e-08,0,0,0,0,3.56468e-08,0.0000,10.492,0.000,0.000,0.000,0.000,0.0216,0.2289,594.1362,0.0000,-3122.2509,0.0000,0.0000,0.0000,0.0000,594.1311,0.0000,0.0000,0.0000,0.0000,0.087214,-0.359708,-0.183053
85000,5,GPS,27,27,0,12088594.8745,-14687746.7183,18292828.7370,180.823,2350.123,1785.657,-1.2830,0.6761,21940237.0815,21992574.9772,0.0000,0.0000,0.0000,0.0000,-474.4592,8.54736e-09,0,0,0,0,1.31861e-08,0.0000,11.402,0.000,0.000,0.000,0.000,-2.8540,0.6761,-474.4622,0.0000,2493.3000,0.0000,0.0000,0.0000,0.0000,-474.4810,0.0000,0.0000,0.0000,0.0000,0.144922,0.213991,-0.396711
85000,6,GPS,16,16,0,16800168.4345,-4676912.5175,19973582.8924,2076.317,1498.046,-1340.961,-1.3961,1.2021,20478631.3133,20494561.4977,0.0000,0.0000,0.0000,0.0000,-102.9778,6.44695e-09,0,0,0,0,8.86404e-09,0.0000,12.000,0.000,0.000,0.000,0.000,-2.9671,1.2021,-102.9788,0.0000,541.1519,0.0000,0.0000,0.0000,0.0000,-103.0364,0.0000,0.0000,0.0000,0.0000,-0.051338,-0.227701,-0.427078
85000,7,GPS,26,26,0,23127748.8413,1606465.6041,13098180.8991,1360.892,982.665,-2502.043,-2.9088,1.1253,20734340.2481,20661760.3990,0.0000,0.0000,0.0000,0.0000,285.0396,7.08515e-09,0,0,0,0,9.16122e-09,0.0000,11.893,0.000,0.000,0.000,0.000,1.8034,1.1253,285.0423,0.0000,-1497.8931,0.0000,0.0000,0.0000,0.0000,284.9846,0.0000,0.0000,0.0000,0.0000,-0.221967,-0.223850,-0.276574
85000,8,GPS,20,20,0,21604848.4382,14100827.9310,6550397.2293,-912.874,-0.244,2948.607,2.4748,0.6922,22089062.4831,21931448.4294,0.0000,0.0000,0.0000,0.0000,-486.0413,1.04682e-08,0,0,0,0,1.29301e-08,0.0000,11.343,0.000,0.000,0.000,0.000,0.9038,0.6922,-486.0401,0.0000,2554.1645,0.0000,0.0000,0.0000,0.0000,-486.0828,0.0000,0.0000,0.0000,0.0000,-0.341811,-0.089935,-0.138482
86000,1,GPS,7,7,0,-8928576.6718,-12682119.1439,21844897.2164,2352.922,-1345.614,135.015,-0.4578,0.1154,25319030.2528,25336081.2807,0.0000,0.0000,0.0000,0.0000,-413.7575,1.46007e-08,0,0,0,0,6.66971e-08,0.0000,10.158,0.000,0.000,0.000,0.000,-2.0288,0.1154,-413.7493,0.0000,2174.3102,0.0000,0.0000,0.0000,0.0000,-413.7913,0.0000,0.0000,0.0000,0.0000,-0.058695,-0.147754,-0.452806
86000,2,GPS,10,10,0,24115513.2287,10933736.6373,-3129953.7450,228.098,418.403,3135.281,2.8235,0.3487,23790483.3024,23791598.0754,0.0000,0.0000,0.0000,0.0000,-670.9130,1.72627e-08,0,0,0,0,2.39704e-08,0.0000,10.699,0.000,0.000,0.000,0.000,1.2525,0.3487,-670.9130,0.0000,3525.6717,0.0000,0.0000,0.0000,0.0000,-670.9237,0.0000,0.0000,0.0000,0.0000,-0.317913,-0.205072,0.065848
86000,3,GPS,21,21,0,13762315.9123,9280649.2367,21504837.2740,-2076.081,1492.409,727.810,1.1786,1.2044,21128755.8831,21177222.2911,0.0000,0.0000,0.0000,0.0000,239.9134,6.56757e-09,0,0,0,0,8.85619e-09,0.0000,11.729,0.000,0.000,0.000,0.000,-0.3924,1.2044,239.9176,0.0000,-1260.7536,0.0000,0.0000,0.0000,0.0000,239.8786,0.0000,0.0000,0.0000,0.0000,0.017269,0.167650,-0.427557
86000,4,GPS,29,29,0,4406808.6745,24727295.7108,8582183.2422,-246.050,1081.130,-2976.925,1.5927,0.2288,24363752.2077,24315513.7582,0.0000,0.0000,0.0000,0.0000,594.1608,1.79824e-08,0,0,0,0,3.56617e-08,0.0000,10.492,0.000,0.000,0.000,0.000,0.0217,0.2288,594.1524,0.0000,-3122.3358,0.0000,0.0000,0.0000,0.0000,594.1472,0.0000,0.0000,0.0000,0.0000,0.087166,-0.359734,-0.182987
86000,5,GPS,27,27,0,12088775.7700,-14685396.4842,18294614.1984,180.968,2350.337,1785.260,-1.2829,0.6762,21939762.6416,21992100.5403,0.0000,0.0000,0.0000,0.0000,-474.4140,8.5465e-09,0,0,0,0,1.31842e-08,0.0000,11.402,0.000,0.000,0.000,0.000,-2.8539,0.6762,-474.4169,0.0000,2493.0622,0.0000,0.0000,0.0000,0.0000,-474.4361,0.0000,0.0000,0.0000,0.0000,0.144950,0.213934,-0.396747
86000,6,GPS,16,16,0,16802244.7270,-4675414.5845,19972241.7173,2076.266,1497.819,-1341.388,-1.3964,1.2022,20478528.3926,20494458.5780,0.0000,0.0000,0.0000,0.0000,-102.8604,6.44694e-09,0,0,0,0,8.86377e-09,0.0000,12.001,0.000,0.000,0.000,0.000,-2.9674,1.2022,-102.8614,0.0000,540.5348,0.0000,0.0000,0.0000,0.0000,-102.9196,0.0000,0.0000,0.0000,0.0000,-0.051404,-0.227712,-0.427052
86000,7,GPS,26,26,0,23129109.6213,1607448.1565,13095678.7203,1360.670,982.441,-2502.319,-2.9090,1.1252,20734625.3440,20662045.4922,0.0000,0.0000,0.0000,0.0000,285.1488,7.08571e-09,0,0,0,0,9.16178e-09,0.0000,11.893,0.000,0.000,0.000,0.000,1.8032,1.1252,285.1515,0.0000,-1498.4670,0.0000,0.0000,0.0000,0.0000,285.0929,0.0000,0.0000,0.0000,0.0000,-0.222017,-0.223827,-0.276528
86000,8,GPS,20,20,0,21603935.3915,14100827.6416,6553345.7721,-913.216,-0.334,2948.469,2.4747,0.6923,22088576.4846,21930962.4296,0.0000,0.0000,0.0000,0.0000,-485.9565,1.04668e-08,0,0,0,0,1.29283e-08,0.0000,11.343,0.000,0.000,0.000,0.000,0.9037,0.6923,-485.9553,0.0000,2553.7189,0.0000,0.0000,0.0000,0.0000,-485.9988,0.0000,0.0000,0.0000,0.0000,-0.341808,-0.089889,-0.138541
87000,1,GPS,7,7,0,-8926223.7760,-12683464.8331,21845032.0050,2352.863,-1345.761,134.562,-0.4579,0.1155,25318616.5473,25335667.5671,0.0000,0.0000,0.0000,0.0000,-413.6697,1.45995e-08,0,0,0,0,6.66664e-08,0.0000,10.158,0.000,0.000,0.000,0.000,-2.0289,0.1155,-413.6616,0.0000,2173.8488,0.0000,0.0000,0.0000,0.0000,-413.7040,0.0000,0.0000,0.0000,0.0000,-0.058747,-0.147729,-0.452816
87000,2,GPS,10,10,0,24115741.1686,10934154.9390,-3126818.4243,227.780,418.198,3135.347,2.8234,0.3488,23789812.4027,23790927.1757,0.0000,0.0000,0.0000,0.0000,-670.8864,1.72593e-08,0,0,0,0,2.39624e-08,0.0000,10.699,0.000,0.000,0.000,0.000,1.2524,0.3488,-670.8863,0.0000,3525.5317,0.0000,0.0000,0.0000,0.0000,-670.8963,0.0000,0.0000,0.0000,0.0000,-0.317947,-0.205037,0.065772
87000,3,GPS,21,21,0,13760239.8417,9282141.7283,21505564.8698,-2076.064,1492.577,727.383,1.1784,1.2043,21128995.8349,21177462.2388,0.0000,0.0000,0.0000,0.0000,239.9818,6.5678e-09,0,0,0,0,8.85657e-09,0.0000,11.729,0.000,0.000,0.000,0.000,-0.3926,1.2043,239.9860,0.0000,-1261.1129,0.0000,0.0000,0.0000,0.0000,239.9474,0.0000,0.0000,0.0000,0.0000,0.017328,0.167626,-0.427570
87000,4,GPS,29,29,0,4406562.6690,24728376.6588,8579206.2312,-245.962,1080.770,-2977.108,1.5927,0.2287,24364346.3682,24316107.9271,0.0000,0.0000,0.0000,0.0000,594.1769,1.79856e-08,0,0,0,0,3.56765e-08,0.0000,10.492,0.000,0.000,0.000,0.000,0.0217,0.2287,594.1685,0.0000,-3122.4208,0.0000,0.0000,0.0000,0.0000,594.1634,0.0000,0.0000,0.0000,0.0000,0.087118,-0.359764,-0.182926
87000,5,GPS,27,27,0,12088956.8106,-14683046.0362,18296399.2630,181.113,2350.551,1784.863,-1.2829,0.6763,21939288.2473,21991626.1490,0.0000,0.0000,0.0000,0.0000,-474.3687,8.54565e-09,0,0,0,0,1.31823e-08,0.0000,11.402,0.000,0.000,0.000,0.000,-2.8539,0.6763,-474.3717,0.0000,2492.8244,0.0000,0.0000,0.0000,0.0000,-474.3905,0.0000,0.0000,0.0000,0.0000,0.144980,0.213869,-0.396788
87000,6,GPS,16,16,0,16804320.9680,-4673916.8793,19970900.1153,2076.215,1497.591,-1341.815,-1.3967,1.2023,20478425.5899,20494355.7764,0.0000,0.0000,0.0000,0.0000,-102.7429,6.44694e-09,0,0,0,0,8.8635e-09,0.0000,12.001,0.000,0.000,0.000,0.000,-2.9677,1.2023,-102.7440,0.0000,539.9177,0.0000,0.0000,0.0000,0.0000,-102.8016,0.0000,0.0000,0.0000,0.0000,-0.051471,-0.227735,-0.427017
87000,7,GPS,26,26,0,23130470.1793,1608430.4850,13093176.2649,1360.448,982.218,-2502.596,-2.9091,1.1251,20734910.5502,20662330.6956,0.0000,0.0000,0.0000,0.0000,285.2580,7.08628e-09,0,0,0,0,9.16235e-09,0.0000,11.893,0.000,0.000,0.000,0.000,1.8031,1.1251,285.2607,0.0000,-1499.0409,0.0000,0.0000,0.0000,0.0000,285.2031,0.0000,0.0000,0.0000,0.0000,-0.222079,-0.223817,-0.276467
87000,8,GPS,20,20,0,21603022.0031,14100827.2624,6556294.1763,-913.558,-0.424,2948.330,2.4746,0.6924,22088090.5717,21930476.5155,0.0000,0.0000,0.0000,0.0000,-485.8717,1.04653e-08,0,0,0,0,1.29266e-08,0.0000,11.344,0.000,0.000,0.000,0.000,0.9036,0.6924,-485.8705,0.0000,2553.2731,0.0000,0.0000,0.0000,0.0000,-485.9132,0.0000,0.0000,0.0000,0.0000,-0.341812,-0.089836,-0.138606
88000,1,GPS,7,7,0,-8923870.9390,-12684810.6701,21845166.3408,2352.804,-1345.909,134.109,-0.4579,0.1156,25318202.9302,25335253.9419,0.0000,0.0000,0.0000,0.0000,-413.5819,1.45984e-08,0,0,0,0,6.66357e-08,0.0000,10.158,0.000,0.000,0.000,0.000,-2.0289,0.1156,-413.5738,0.0000,2173.3876,0.0000,0.0000,0.0000,0.0000,-413.6157,0.0000,0.0000,0.0000,0.0000,-0.058804,-0.147699,-0.452819
88000,2,GPS,10,10,0,24115968.7906,10934573.0356,-3123683.0378,227.462,417.993,3135.412,2.8234,0.3489,23789141.5289,23790256.3018,0.0000,0.0000,0.0000,0.0000,-670.8597,1.7256e-08,0,0,0,0,2.39543e-08,0.0000,10.699,0.000,0.000,0.000,0.000,1.2524,0.3489,-670.8597,0.0000,3525.3916,0.0000,0.0000,0.0000,0.0000,-670.8705,0.0000,0.0000,0.0000,0.0000,-0.317982,-0.204996,0.065711
88000,3,GPS,21,21,0,13758163.7884,9283634.3876,21506292.0380,-2076.046,1492.744,726.955,1.1783,1.2042,21129235.8546,21177702.2543,0.0000,0.0000,0.0000,0.0000,240.0502,6.56802e-09,0,0,0,0,8.85696e-09,0.0000,11.729,0.000,0.000,0.000,0.000,-0.3927,1.2042,240.0544,0.0000,-1261.4722,0.0000,0.0000,0.0000,0.0000,240.0154,0.0000,0.0000,0.0000,0.0000,0.017384,0.167601,-0.427580
88000,4,GPS,29,29,0,4406316.7506,24729457.2470,8576229.0372,-245.875,1080.410,-2977.291,1.5928,0.2286,24364940.5447,24316702.1121,0.0000,0.0000,0.0000,0.0000,594.1931,1.79889e-08,0,0,0,0,3.56914e-08,0.0000,10.492,0.000,0.000,0.000,0.000,0.0218,0.2286,594.1847,0.0000,-3122.5057,0.0000,0.0000,0.0000,0.0000,594.1796,0.0000,0.0000,0.0000,0.0000,0.087073,-0.359798,-0.182850
88000,5,GPS,27,27,0,12089137.9961,-14680695.3743,18298183.9309,181.258,2350.765,1784.467,-1.2828,0.6764,21938813.8979,21991151.8025,0.0000,0.0000,0.0000,0.0000,-474.3234,8.54479e-09,0,0,0,0,1.31804e-08,0.0000,11.402,0.000,0.000,0.000,0.000,-2.8538,0.6764,-474.3264,0.0000,2492.5865,0.0000,0.0000,0.0000,0.0000,-474.3456,0.0000,0.0000,0.0000,0.0000,0.145011,0.213821,-0.396817
88000,6,GPS,16,16,0,16806397.1575,-4672419.4018,19969558.0862,2076.163,1497.363,-1342.242,-1.3970,1.2024,20478322.9041,20494253.0916,0.0000,0.0000,0.0000,0.0000,-102.6255,6.44693e-09,0,0,0,0,8.86322e-09,0.0000,12.001,0.000,0.000,0.000,0.000,-2.9680,1.2024,-102.6265,0.0000,539.3005,0.0000,0.0000,0.0000,0.0000,-102.6847,0.0000,0.0000,0.0000,0.0000,-0.051533,-0.227744,-0.426990
88000,7,GPS,26,26,0,23131830.5152,1609412.5897,13090673.5331,1360.226,981.994,-2502.872,-2.9093,1.1249,20735195.8646,20662616.0073,0.0000,0.0000,0.0000,0.0000,285.3672,7.08685e-09,0,0,0,0,9.16291e-09,0.0000,11.892,0.000,0.000,0.000,0.000,1.8029,1.1249,285.3699,0.0000,-1499.6148,0.0000,0.0000,0.0000,0.0000,285.3114,0.0000,0.0000,0.0000,0.0000,-0.222130,-0.223793,-0.276422
88000,8,GPS,20,20,0,21602108.2728,14100826.7933,6559242.4419,-913.900,-0.514,2948.192,2.4745,0.6925,22087604.7429,21929990.6854,0.0000,0.0000,0.0000,0.0000,-485.7869,1.04639e-08,0,0,0,0,1.29248e-08,0.0000,11.344,0.000,0.000,0.000,0.000,0.9035,0.6925,-485.7856,0.0000,2552.8273,0.0000,0.0000,0.0000,0.0000,-485.8291,0.0000,0.0000,0.0000,0.0000,-0.341810,-0.089787,-0.138666
89000,1,GPS,7,7,0,-8921518.1607,-12686156.6548,21845300.2237,2352.746,-1346.057,133.656,-0.4580,0.1156,25317789.4003,25334840.4039,0.0000,0.0000,0.0000,0.0000,-413.4941,1.45973e-08,0,0,0,0,6.66051e-08,0.0000,10.158,0.000,0.000,0.000,0.000,-2.0290,0.1156,-413.4860,0.0000,2172.9261,0.0000,0.0000,0.0000,0.0000,-413.5285,0.0000,0.0000,0.0000,0.0000,-0.058853,-0.147672,-0.452821
89000,2,GPS,10,10,0,24116196.0946,10934990.9272,-3120547.5857,227.144,417.788,3135.478,2.8233,0.3490,23788470.6826,23789585.4555,0.0000,0.0000,0.0000,0.0000,-670.8330,1.72526e-08,0,0,0,0,2.39463e-08,0.0000,10.699,0.000,0.000,0.000,0.000,1.2523,0.3490,-670.8330,0.0000,3525.2514,0.0000,0.0000,0.0000,0.0000,-670.8430,0.0000,0.0000,0.0000,0.0000,-0.318013,-0.204960,0.065634
89000,3,GPS,21,21,0,13756087.7525,9285127.2145,21507018.7787,-2076.029,1492.912,726.527,1.1782,1.2041,21129475.9432,21177942.3387,0.0000,0.0000,0.0000,0.0000,240.1185,6.56825e-09,0,0,0,0,8.85735e-09,0.0000,11.729,0.000,0.000,0.000,0.000,-0.3928,1.2041,240.1227,0.0000,-1261.8315,0.0000,0.0000,0.0000,0.0000,240.0842,0.0000,0.0000,0.0000,0.0000,0.017443,0.167576,-0.427596
89000,4,GPS,29,29,0,4406070.9193,24730537.4754,8573251.6604,-245.788,1080.051,-2977.474,1.5929,0.2285,24365534.7375,24317296.3132,0.0000,0.0000,0.0000,0.0000,594.2092,1.79922e-08,0,0,0,0,3.57062e-08,0.0000,10.491,0.000,0.000,0.000,0.000,0.0219,0.2285,594.2008,0.0000,-3122.5906,0.0000,0.0000,0.0000,0.0000,594.1957,0.0000,0.0000,0.0000,0.0000,0.087025,-0.359834,-0.182785
89000,5,GPS,27,27,0,12089319.3266,-14678344.4986,18299968.2019,181.403,2350.979,1784.070,-1.2827,0.6765,21938339.5942,21990677.5017,0.0000,0.0000,0.0000,0.0000,-474.2782,8.54393e-09,0,0,0,0,1.31785e-08,0.0000,11.403,0.000,0.000,0.000,0.000,-2.8537,0.6765,-474.2811,0.0000,2492.3486,0.0000,0.0000,0.0000,0.0000,-474.3000,0.0000,0.0000,0.0000,0.0000,0.145039,0.213756,-0.396856
89000,6,GPS,16,16,0,16808473.2955,-4670922.1520,19968215.6301,2076.112,1497.135,-1342.669,-1.3974,1.2024,20478220.3363,20494150.5248,0.0000,0.0000,0.0000,0.0000,-102.5080,6.44693e-09,0,0,0,0,8.86295e-09,0.0000,12.001,0.000,0.000,0.000,0.000,-2.9684,1.2024,-102.5091,0.0000,538.6833,0.0000,0.0000,0.0000,0.0000,-102.5667,0.0000,0.0000,0.0000,0.0000,-0.051598,-0.227766,-0.426955
89000,7,GPS,26,26,0,23133190.6290,1610394.4706,13088170.5249,1360.004,981.770,-2503.149,-2.9094,1.1248,20735481.2891,20662901.4291,0.0000,0.0000,0.0000,0.0000,285.4764,7.08741e-09,0,0,0,0,9.16347e-09,0.0000,11.892,0.000,0.000,0.000,0.000,1.8028,1.1248,285.4791,0.0000,-1500.1886,0.0000,0.0000,0.0000,0.0000,285.4215,0.0000,0.0000,0.0000,0.0000,-0.222185,-0.223783,-0.276359
89000,8,GPS,20,20,0,21601194.2007,14100826.2344,6562190.5688,-914.242,-0.604,2948.053,2.4744,0.6926,22087118.9997,21929504.9410,0.0000,0.0000,0.0000,0.0000,-485.7020,1.04625e-08,0,0,0,0,1.2923e-08,0.0000,11.344,0.000,0.000,0.000,0.000,0.9034,0.6926,-485.7008,0.0000,2552.3813,0.0000,0.0000,0.0000,0.0000,-485.7435,0.0000,0.0000,0.0000,0.0000,-0.341807,-0.089738,-0.138732
90000,1,GPS,7,7,0,-8919165.4414,-12687502.7872,21845433.6538,2352.687,-1346.204,133.204,-0.4581,0.1157,25317375.9582,25334426.9537,0.0000,0.0000,0.0000,0.0000,-413.4063,1.45961e-08,0,0,0,0,6.65745e-08,0.0000,10.159,0.000,0.000,0.000,0.000,-2.0291,0.1157,-413.3982,0.0000,2172.4646,0.0000,0.0000,0.0000,0.0000,-413.4407,0.0000,0.0000,0.0000,0.0000,-0.058917,-0.147637,-0.452824
90000,2,GPS,10,10,0,24116423.0806,10935408.6139,-3117412.0678,226.826,417.583,3135.544,2.8233,0.3492,23787799.8629,23788914.6358,0.0000,0.0000,0.0000,0.0000,-670.8063,1.72492e-08,0,0,0,0,2.39383e-08,0.0000,10.700,0.000,0.000,0.000,0.000,1.2523,0.3492,-670.8063,0.0000,3525.1111,0.0000,0.0000,0.0000,0.0000,-670.8163,0.0000,0.0000,0.0000,0.0000,-0.318050,-0.204915,0.065574
90000,3,GPS,21,21,0,13754011.7340,9286620.2089,21507745.0917,-2076.011,1493.079,726.100,1.1780,1.2040,21129716.1001,21178182.4914,0.0000,0.0000,0.0000,0.0000,240.1869,6.56848e-09,0,0,0,0,8.85774e-09,0.0000,11.729,0.000,0.000,0.000,0.000,-0.3930,1.2040,240.1911,0.0000,-1262.1907,0.0000,0.0000,0.0000,0.0000,240.1525,0.0000,0.0000,0.0000,0.0000,0.017497,0.167551,-0.427604
90000,4,GPS,29,29,0,4405825.1750,24731617.3440,8570274.1008,-245.701,1079.691,-2977.657,1.5930,0.2284,24366128.9464,24317890.5306,0.0000,0.0000,0.0000,0.0000,594.2254,1.79954e-08,0,0,0,0,3.57211e-08,0.0000,10.491,0.000,0.000,0.000,0.000,0.0220,0.2284,594.2170,0.0000,-3122.6755,0.0000,0.0000,0.0000,0.0000,594.2119,0.0000,0.0000,0.0000,0.0000,0.086976,-0.359859,-0.182722
