Build,GPS Time,Interval ms,Channels,SIR ms,Header rows,N_freqs
4,1246190400.0,1000,76,100,5,5
Group A,Group B,Group C,Group D,Group E
L1/E1/S/B1I,L2/E6/B2I,L5/E5/B2A,L6/B1C,B3I
Time_ms,Channel,Sat_type,Sat_ID,Sat_PRN,Echo_Num,Sat_Pos_X,Sat_Pos_Y,Sat_Pos_Z,Sat_Vel_X,Sat_Vel_Y,Sat_Vel_Z,Azimuth,Elevation,Range,P-Range Group A,P-Range Group B,P-Range Group C,P-Range Group D,P-Range Group E,P-R_rate,Iono_delay Group A,Iono_delay Group B,Iono_delay Group C,Iono_delay Group D,Iono_delay Group E,Tropo_delay,P-R_Error,Signal_dB Group A,Signal_dB Group B,Signal_dB Group C,Signal_dB Group D,Signal_dB Group E,Ant_azimuth,Ant_elevation,Range_rate,P-R_Error_rate,Doppler_shift Group A,Doppler_shift Group B,Doppler_shift Group C,Doppler_shift Group D,Doppler_shift Group E,Delta_range Group A,Delta_range Group B,Delta_range Group C,Delta_range Group D,Delta_range Group E,Sat_Acc_X,Sat_Acc_Y,Sat_Acc_Z
27000,12,GPS,16,16,1,16679657.7411,-4764181.6622,20050639.3182,2079.186,1511.224,-1316.139,-1.3778,1.1974,20484853.2297,20500783.3539,0.0000,0.0000,0.0000,0.0000,-108.1924,6.4477e-09,0,0,0,0,8.88036e-09,0.0000,-99.900,0.000,0.000,0.000,0.000,-3.1068,1.1974,-108.1935,0.0000,568.5551,0.0000,0.0000,0.0000,0.0000,-108.2506,0.0000,0.0000,0.0000,0.0000,-0.047580,-0.226690,-0.428840
27000,13,GPS,26,26,0,23048445.5575,1549094.0197,13242832.3242,1373.676,995.676,-2485.912,-2.8998,1.1327,20718007.2011,20645427.5095,0.0000,0.0000,0.0000,0.0000,279.1393,7.05291e-09,0,0,0,0,9.12922e-09,0.0000,11.900,0.000,0.000,0.000,0.000,1.6544,1.1327,279.1420,0.0000,-1466.8867,0.0000,0.0000,0.0000,0.0000,279.0843,0.0000,0.0000,0.0000,0.0000,-0.218851,-0.224811,-0.279645
27000,14,GPS,26,26,1,23048445.5575,1549094.0197,13242832.3242,1373.676,995.676,-2485.912,2.8998,1.1327,20718007.2011,20645437.6542,0.0000,0.0000,0.0000,0.0000,279.1422,7.05291e-09,0,0,0,0,9.12922e-09,0.0000,-99.900,0.000,0.000,0.000,0.000,1.6544,1.1327,279.1420,0.0000,-1466.9020,0.0000,0.0000,0.0000,0.0000,279.0872,0.0000,0.0000,0.0000,0.0000,-0.218851,-0.224811,-0.279645
27000,15,GPS,20,20,0,21657220.2954,14100689.2298,6379146.8449,-893.049,5.055,2956.534,2.4806,0.6856,22117326.9216,21959712.9403,0.0000,0.0000,0.0000,0.0000,-493.0445,1.05513e-08,0,0,0,0,1.30337e-08,0.0000,11.332,0.000,0.000,0.000,0.000,0.7516,0.6856,-493.0432,0.0000,2590.9662,0.0000,0.0000,0.0000,0.0000,-493.0853,0.0000,0.0000,0.0000,0.0000,-0.341821,-0.092796,-0.134846
27000,16,GPS,20,20,1,21657220.2954,14100689.2298,6379146.8449,-893.049,5.055,2956.534,-2.4806,0.6856,22117326.9216,21959725.6258,0.0000,0.0000,0.0000,0.0000,-493.0470,1.05513e-08,0,0,0,0,1.30337e-08,0.0000,-99.900,0.000,0.000,0.000,0.000,0.7516,0.6856,-493.0432,0.0000,2590.9794,0.0000,0.0000,0.0000,0.0000,-493.0878,0.0000,0.0000,0.0000,0.0000,-0.341821,-0.092796,-0.134846
28000,1,GPS,7,7,0,-9065143.1845,-12604322.9680,21836304.8788,2356.230,-1336.993,161.270,-0.4528,0.1119,25343238.3372,25360289.8562,0.0000,0.0000,0.0000,0.0000,-416.8794,1.46671e-08,0,0,0,0,6.85433e-08,0.0000,10.150,0.000,0.000,0.000,0.000,-2.1818,0.1119,-416.8707,0.0000,2190.7160,0.0000,0.0000,0.0000,0.0000,-416.9130,0.0000,0.0000,0.0000,0.0000,-0.055374,-0.149502,-0.452520
28000,2,GPS,7,7,1,-9065143.1845,-12604322.9680,21836304.8788,2356.230,-1336.993,161.270,-0.4528,0.1119,25343238.3372,25360289.8562,0.0000,0.0000,0.0000,0.0000,-416.8794,1.46671e-08,0,0,0,0,6.85433e-08,0.0000,-99.900,0.000,0.000,0.000,0.000,-2.1818,0.1119,-416.8707,0.0000,2190.7160,0.0000,0.0000,0.0000,0.0000,-416.9130,0.0000,0.0000,0.0000,0.0000,-0.055374,-0.149502,-0.452520
28000,3,GPS,10,10,0,24101749.8339,10909122.9581,-3311687.5419,246.482,430.365,3131.351,2.8258,0.3415,23829398.1689,23830512.9480,0.0000,0.0000,0.0000,0.0000,-673.7285,1.74589e-08,0,0,0,0,2.44457e-08,0.0000,10.684,0.000,0.000,0.000,0.000,1.0968,0.3415,-673.7283,0.0000,3540.4672,0.0000,0.0000,0.0000,0.0000,-673.7376,0.0000,0.0000,0.0000,0.0000,-0.315987,-0.207387,0.069665
28000,4,GPS,10,10,1,24101749.8339,10909122.9581,-3311687.5419,246.482,430.365,3131.351,-2.8258,0.3415,23829398.1689,23830533.0696,0.0000,0.0000,0.0000,0.0000,-673.7298,1.74589e-08,0,0,0,0,2.44457e-08,0.0000,-99.900,0.000,0.000,0.000,0.000,1.0968,0.3415,-673.7283,0.0000,3540.4740,0.0000,0.0000,0.0000,0.0000,-673.7389,0.0000,0.0000,0.0000,0.0000,-0.315987,-0.207387,0.069665
28000,5,GPS,21,21,0,13882755.7496,9194372.3248,21461905.5925,-2076.989,1482.646,752.586,1.1866,1.2111,21114906.9680,21163373.6193,0.0000,0.0000,0.0000,0.0000,234.4659,6.55468e-09,0,0,0,0,8.83392e-09,0.0000,11.735,0.000,0.000,0.000,0.000,-0.5424,1.2111,234.4701,0.0000,-1232.1269,0.0000,0.0000,0.0000,0.0000,234.4316,0.0000,0.0000,0.0000,0.0000,0.014034,0.168998,-0.426796
28000,6,GPS,21,21,1,13882755.7496,9194372.3248,21461905.5925,-2076.989,1482.646,752.586,1.1866,1.2111,21114906.9680,21163373.6193,0.0000,0.0000,0.0000,0.0000,234.4659,6.55468e-09,0,0,0,0,8.83392e-09,0.0000,-99.900,0.000,0.000,0.000,0.000,-0.5424,1.2111,234.4701,0.0000,-1232.1269,0.0000,0.0000,0.0000,0.0000,234.4316,0.0000,0.0000,0.0000,0.0000,0.014034,0.168998,-0.426796
28000,7,GPS,29,29,0,4421227.7162,24663986.1932,8754534.7426,-251.187,1101.944,-2966.206,1.5880,0.2347,24329173.1787,24280934.2478,0.0000,0.0000,0.0000,0.0000,588.8904,1.77944e-08,0,0,0,0,3.48177e-08,0.0000,10.504,0.000,0.000,0.000,0.000,-0.1410,0.2347,588.8823,0.0000,-3094.6401,0.0000,0.0000,0.0000,0.0000,588.8771,0.0000,0.0000,0.0000,0.0000,0.089968,-0.357985,-0.186667
28000,8,GPS,29,29,1,4421227.7162,24663986.1932,8754534.7426,-251.187,1101.944,-2966.206,1.5880,0.2347,24329173.1787,24280934.2478,0.0000,0.0000,0.0000,0.0000,588.8904,1.77944e-08,0,0,0,0,3.48177e-08,0.0000,-99.900,0.000,0.000,0.000,0.000,-0.1410,0.2347,588.8823,0.0000,-3094.6401,0.0000,0.0000,0.0000,0.0000,588.8771,0.0000,0.0000,0.0000,0.0000,0.089968,-0.357985,-0.186667
28000,9,GPS,27,27,0,12078522.4977,-14821354.4781,18190402.8580,172.609,2337.828,1808.207,-1.2876,0.6694,21967467.0264,22019804.7545,0.0000,0.0000,0.0000,0.0000,-473.6935,8.59685e-09,0,0,0,0,1.32956e-08,0.0000,11.391,0.000,0.000,0.000,0.000,-3.0166,0.6694,-473.6964,0.0000,2489.2760,0.0000,0.0000,0.0000,0.0000,-473.7147,0.0000,0.0000,0.0000,0.0000,0.143272,0.217400,-0.394524
28000,10,GPS,27,27,1,12078522.4977,-14821354.4781,18190402.8580,172.609,2337.828,1808.207,-1.2876,0.6694,21967467.0264,22019804.7545,0.0000,0.0000,0.0000,0.0000,-473.6935,8.59685e-09,0,0,0,0,1.32956e-08,0.0000,-99.900,0.000,0.000,0.000,0.000,-3.0166,0.6694,-473.6964,0.0000,2489.2760,0.0000,0.0000,0.0000,0.0000,-473.7147,0.0000,0.0000,0.0000,0.0000,0.143272,0.217400,-0.394524
28000,11,GPS,16,16,0,16681736.9039,-4762670.5513,20049322.9642,2079.138,1510.997,-1316.568,-1.3781,1.1974,20484745.0944,20500675.2198,0.0000,0.0000,0.0000,0.0000,-108.0759,6.44769e-09,0,0,0,0,8.88008e-09,0.0000,11.998,0.000,0.000,0.000,0.000,-3.1071,1.1974,-108.0770,0.0000,567.9428,0.0000,0.0000,0.0000,0.0000,-108.1341,0.0000,0.0000,0.0000,0.0000,-0.047644,-0.226708,-0.428814
28000,12,GPS,16,16,1,16681736.9039,-4762670.5513,20049322.9642,2079.138,1510.997,-1316.568,-1.3781,1.1974,20484745.0944,20500675.2198,0.0000,0.0000,0.0000,0.0000,-108.0759,6.44769e-09,0,0,0,0,8.88008e-09,0.0000,-99.900,0.000,0.000,0.000,0.000,-3.1071,1.1974,-108.0770,0.0000,567.9428,0.0000,0.0000,0.0000,0.0000,-108.1341,0.0000,0.0000,0.0000,0.0000,-0.047644,-0.226708,-0.428814
28000,13,GPS,26,26,0,23049819.1229,1550089.5829,13240346.2744,1373.457,995.452,-2486.192,-2.9000,1.1326,20718286.3977,20645706.7034,0.0000,0.0000,0.0000,0.0000,279.2485,7.05347e-09,0,0,0,0,9.12976e-09,0.0000,11.900,0.000,0.000,0.000,0.000,1.6542,1.1326,279.2512,0.0000,-1467.4609,0.0000,0.0000,0.0000,0.0000,279.1936,0.0000,0.0000,0.0000,0.0000,-0.218906,-0.224795,-0.279593
28000,14,GPS,26,26,1,23049819.1229,1550089.5829,13240346.2744,1373.457,995.452,-2486.192,2.9000,1.1326,20718286.3977,20645716.8510,0.0000,0.0000,0.0000,0.0000,279.2514,7.05347e-09,0,0,0,0,9.12976e-09,0.0000,-99.900,0.000,0.000,0.000,0.000,1.6542,1.1326,279.2512,0.0000,-1467.4761,0.0000,0.0000,0.0000,0.0000,279.1965,0.0000,0.0000,0.0000,0.0000,-0.218906,-0.224795,-0.279593
28000,15,GPS,20,20,0,21656327.0742,14100694.2383,6382103.3160,-893.391,4.962,2956.399,2.4805,0.6857,22116833.9202,21959219.9377,0.0000,0.0000,0.0000,0.0000,-492.9609,1.05499e-08,0,0,0,0,1.30319e-08,0.0000,11.332,0.000,0.000,0.000,0.000,0.7515,0.6857,-492.9596,0.0000,2590.5268,0.0000,0.0000,0.0000,0.0000,-493.0017,0.0000,0.0000,0.0000,0.0000,-0.341820,-0.092748,-0.134909
28000,16,GPS,20,20,1,21656327.0742,14100694.2383,6382103.3160,-893.391,4.962,2956.399,-2.4805,0.6857,22116833.9202,21959232.6206,0.0000,0.0000,0.0000,0.0000,-492.9634,1.05499e-08,0,0,0,0,1.30319e-08,0.0000,-99.900,0.000,0.000,0.000,0.000,0.7515,0.6857,-492.9596,0.0000,2590.5400,0.0000,0.0000,0.0000,0.0000,-493.0042,0.0000,0.0000,0.0000,0.0000,-0.341820,-0.092748,-0.134909
29000,1,GPS,7,7,0,-9062786.9793,-12605660.0372,21836465.9223,2356.174,-1337.142,160.817,-0.4529,0.1119,25342821.5103,25359873.0206,0.0000,0.0000,0.0000,0.0000,-416.7918,1.4666e-08,0,0,0,0,6.85107e-08,0.0000,10.150,0.000,0.000,0.000,0.000,-2.1819,0.1119,-416.7831,0.0000,2190.2557,0.0000,0.0000,0.0000,0.0000,-416.8255,0.0000,0.0000,0.0000,0.0000,-0.055432,-0.149473,-0.452526
29000,2,GPS,7,7,1,-9062786.9793,-12605660.0372,21836465.9223,2356.174,-1337.142,160.817,-0.4529,0.1119,25342821.5103,25359873.0206,0.0000,0.0000,0.0000,0.0000,-416.7918,1.4666e-08,0,0,0,0,6.85107e-08,0.0000,-99.900,0.000,0.000,0.000,0.000,-2.1819,0.1119,-416.7831,0.0000,2190.2557,0.0000,0.0000,0.0000,0.0000,-416.8255,0.0000,0.0000,0.0000,0.0000,-0.055432,-0.149473,-0.452526
29000,3,GPS,10,10,0,24101996.1582,10909553.2201,-3308556.1491,246.166,430.157,3131.421,2.8258,0.3416,23828724.4532,23829839.2322,0.0000,0.0000,0.0000,0.0000,-673.7032,1.74555e-08,0,0,0,0,2.44374e-08,0.0000,10.685,0.000,0.000,0.000,0.000,1.0968,0.3416,-673.7031,0.0000,3540.3344,0.0000,0.0000,0.0000,0.0000,-673.7123,0.0000,0.0000,0.0000,0.0000,-0.316021,-0.207348,0.069599
29000,4,GPS,10,10,1,24101996.1582,10909553.2201,-3308556.1491,246.166,430.157,3131.421,-2.8258,0.3416,23828724.4532,23829859.3524,0.0000,0.0000,0.0000,0.0000,-673.7045,1.74555e-08,0,0,0,0,2.44374e-08,0.0000,-99.900,0.000,0.000,0.000,0.000,1.0968,0.3416,-673.7031,0.0000,3540.3412,0.0000,0.0000,0.0000,0.0000,-673.7136,0.0000,0.0000,0.0000,0.0000,-0.316021,-0.207348,0.069599
29000,5,GPS,21,21,0,13880678.7693,9195855.0544,21462657.9650,-2076.975,1482.815,752.160,1.1864,1.2110,21115141.4723,21163608.1194,0.0000,0.0000,0.0000,0.0000,234.5342,6.5549e-09,0,0,0,0,8.8343e-09,0.0000,11.735,0.000,0.000,0.000,0.000,-0.5426,1.2110,234.5384,0.0000,-1232.4857,0.0000,0.0000,0.0000,0.0000,234.4999,0.0000,0.0000,0.0000,0.0000,0.014087,0.168975,-0.426813
29000,6,GPS,21,21,1,13880678.7693,9195855.0544,21462657.9650,-2076.975,1482.815,752.160,1.1864,1.2110,21115141.4723,21163608.1194,0.0000,0.0000,0.0000,0.0000,234.5342,6.5549e-09,0,0,0,0,8.8343e-09,0.0000,-99.900,0.000,0.000,0.000,0.000,-0.5426,1.2110,234.5384,0.0000,-1232.4857,0.0000,0.0000,0.0000,0.0000,234.4999,0.0000,0.0000,0.0000,0.0000,0.014087,0.168975,-0.426813
29000,7,GPS,29,29,0,4420976.5748,24665087.9563,8751568.4492,-251.097,1101.586,-2966.393,1.5881,0.2346,24329762.0691,24281523.1464,0.0000,0.0000,0.0000,0.0000,588.9067,1.77976e-08,0,0,0,0,3.48318e-08,0.0000,10.504,0.000,0.000,0.000,0.000,-0.1409,0.2346,588.8985,0.0000,-3094.7253,0.0000,0.0000,0.0000,0.0000,588.8934,0.0000,0.0000,0.0000,0.0000,0.089921,-0.358019,-0.186603
29000,8,GPS,29,29,1,4420976.5748,24665087.9563,8751568.4492,-251.097,1101.586,-2966.393,1.5881,0.2346,24329762.0691,24281523.1464,0.0000,0.0000,0.0000,0.0000,588.9067,1.77976e-08,0,0,0,0,3.48318e-08,0.0000,-99.900,0.000,0.000,0.000,0.000,-0.1409,0.2346,588.8985,0.0000,-3094.7253,0.0000,0.0000,0.0000,0.0000,588.8934,0.0000,0.0000,0.0000,0.0000,0.089921,-0.358019,-0.186603
29000,9,GPS,27,27,0,12078695.1786,-14819016.5374,18192210.8707,172.752,2338.046,1807.813,-1.2876,0.6695,21966993.3521,22019331.0831,0.0000,0.0000,0.0000,0.0000,-473.6494,8.59599e-09,0,0,0,0,1.32937e-08,0.0000,11.391,0.000,0.000,0.000,0.000,-3.0166,0.6695,-473.6524,0.0000,2489.0444,0.0000,0.0000,0.0000,0.0000,-473.6706,0.0000,0.0000,0.0000,0.0000,0.143303,0.217342,-0.394559
29000,10,GPS,27,27,1,12078695.1786,-14819016.5374,18192210.8707,172.752,2338.046,1807.813,-1.2876,0.6695,21966993.3521,22019331.0831,0.0000,0.0000,0.0000,0.0000,-473.6494,8.59599e-09,0,0,0,0,1.32937e-08,0.0000,-99.900,0.000,0.000,0.000,0.000,-3.0166,0.6695,-473.6524,0.0000,2489.0444,0.0000,0.0000,0.0000,0.0000,-473.6706,0.0000,0.0000,0.0000,0.0000,0.143303,0.217342,-0.394559
29000,11,GPS,16,16,0,16683816.0192,-4761159.6671,20048006.1814,2079.091,1510.770,-1316.997,-1.3784,1.1975,20484637.0757,20500567.2021,0.0000,0.0000,0.0000,0.0000,-107.9594,6.44769e-09,0,0,0,0,8.8798e-09,0.0000,11.998,0.000,0.000,0.000,0.000,-3.1074,1.1975,-107.9605,0.0000,567.3305,0.0000,0.0000,0.0000,0.0000,-108.0176,0.0000,0.0000,0.0000,0.0000,-0.047711,-0.226725,-0.428778
29000,12,GPS,16,16,1,16683816.0192,-4761159.6671,20048006.1814,2079.091,1510.770,-1316.997,-1.3784,1.1975,20484637.0757,20500567.2021,0.0000,0.0000,0.0000,0.0000,-107.9594,6.44769e-09,0,0,0,0,8.8798e-09,0.0000,-99.900,0.000,0.000,0.000,0.000,-3.1074,1.1975,-107.9605,0.0000,567.3305,0.0000,0.0000,0.0000,0.0000,-108.0176,0.0000,0.0000,0.0000,0.0000,-0.047711,-0.226725,-0.428778
29000,13,GPS,26,26,0,23051192.4694,1551084.9212,13237859.9451,1373.238,995.227,-2486.471,-2.9001,1.1325,20718565.7035,20645986.0066,0.0000,0.0000,0.0000,0.0000,279.3578,7.05402e-09,0,0,0,0,9.13031e-09,0.0000,11.899,0.000,0.000,0.000,0.000,1.6541,1.1325,279.3605,0.0000,-1468.0350,0.0000,0.0000,0.0000,0.0000,279.3028,0.0000,0.0000,0.0000,0.0000,-0.218960,-0.224778,-0.279540
29000,14,GPS,26,26,1,23051192.4694,1551084.9212,13237859.9451,1373.238,995.227,-2486.471,2.9001,1.1325,20718565.7035,20645996.1570,0.0000,0.0000,0.0000,0.0000,279.3607,7.05402e-09,0,0,0,0,9.13031e-09,0.0000,-99.900,0.000,0.000,0.000,0.000,1.6541,1.1325,279.3605,0.0000,-1468.0503,0.0000,0.0000,0.0000,0.0000,279.3057,0.0000,0.0000,0.0000,0.0000,-0.218960,-0.224778,-0.279540
29000,15,GPS,20,20,0,21655433.5112,14100699.1540,6385059.6522,-893.732,4.869,2956.264,2.4804,0.6858,22116341.0024,21958727.0186,0.0000,0.0000,0.0000,0.0000,-492.8772,1.05484e-08,0,0,0,0,1.30301e-08,0.0000,11.333,0.000,0.000,0.000,0.000,0.7514,0.6858,-492.8760,0.0000,2590.0873,0.0000,0.0000,0.0000,0.0000,-492.9181,0.0000,0.0000,0.0000,0.0000,-0.341820,-0.092698,-0.134973
29000,16,GPS,20,20,1,21655433.5112,14100699.1540,6385059.6522,-893.732,4.869,2956.264,-2.4804,0.6858,22116341.0024,21958739.6990,0.0000,0.0000,0.0000,0.0000,-492.8797,1.05484e-08,0,0,0,0,1.30301e-08,0.0000,-99.900,0.000,0.000,0.000,0.000,0.7514,0.6858,-492.8760,0.0000,2590.1005,0.0000,0.0000,0.0000,0.0000,-492.9206,0.0000,0.0000,0.0000,0.0000,-0.341820,-0.092698,-0.134973
30000,1,GPS,7,7,0,-9060430.8296,-12606997.2559,21836626.5133,2356.119,-1337.292,160.364,-0.4529,0.1120,25342404.7709,25359456.2725,0.0000,0.0000,0.0000,0.0000,-416.7042,1.46648e-08,0,0,0,0,6.84781e-08,0.0000,10.150,0.000,0.000,0.000,0.000,-2.1819,0.1120,-416.6955,0.0000,2189.7954,0.0000,0.0000,0.0000,0.0000,-416.7379,0.0000,0.0000,0.0000,0.0000,-0.055488,-0.149444,-0.452535
30000,2,GPS,7,7,1,-9060430.8296,-12606997.2559,21836626.5133,2356.119,-1337.292,160.364,-0.4529,0.1120,25342404.7709,25359456.2725,0.0000,0.0000,0.0000,0.0000,-416.7042,1.46648e-08,0,0,0,0,6.84781e-08,0.0000,-99.900,0.000,0.000,0.000,0.000,-2.1819,0.1120,-416.6955,0.0000,2189.7954,0.0000,0.0000,0.0000,0.0000,-416.7379,0.0000,0.0000,0.0000,0.0000,-0.055488,-0.149444,-0.452535
30000,3,GPS,10,10,0,24102242.1664,10909983.2748,-3305424.6868,245.850,429.950,3131.490,2.8258,0.3417,23828050.7627,23829165.5416,0.0000,0.0000,0.0000,0.0000,-673.6780,1.74521e-08,0,0,0,0,2.4429e-08,0.0000,10.685,0.000,0.000,0.000,0.000,1.0968,0.3417,-673.6778,0.0000,3540.2016,0.0000,0.0000,0.0000,0.0000,-673.6871,0.0000,0.0000,0.0000,0.0000,-0.316052,-0.207308,0.069533
30000,4,GPS,10,10,1,24102242.1664,10909983.2748,-3305424.6868,245.850,429.950,3131.490,-2.8258,0.3417,23828050.7627,23829185.6605,0.0000,0.0000,0.0000,0.0000,-673.6793,1.74521e-08,0,0,0,0,2.4429e-08,0.0000,-99.900,0.000,0.000,0.000,0.000,1.0968,0.3417,-673.6778,0.0000,3540.2084,0.0000,0.0000,0.0000,0.0000,-673.6884,0.0000,0.0000,0.0000,0.0000,-0.316052,-0.207308,0.069533
30000,5,GPS,21,21,0,13878601.8031,9197337.9529,21463409.9107,-2076.961,1482.984,751.733,1.1863,1.2109,21115376.0448,21163842.6877,0.0000,0.0000,0.0000,0.0000,234.6025,6.55512e-09,0,0,0,0,8.83467e-09,0.0000,11.735,0.000,0.000,0.000,0.000,-0.5427,1.2109,234.6067,0.0000,-1232.8445,0.0000,0.0000,0.0000,0.0000,234.5682,0.0000,0.0000,0.0000,0.0000,0.014144,0.168949,-0.426822
30000,6,GPS,21,21,1,13878601.8031,9197337.9529,21463409.9107,-2076.961,1482.984,751.733,1.1863,1.2109,21115376.0448,21163842.6877,0.0000,0.0000,0.0000,0.0000,234.6025,6.55512e-09,0,0,0,0,8.83467e-09,0.0000,-99.900,0.000,0.000,0.000,0.000,-0.5427,1.2109,234.6067,0.0000,-1232.8445,0.0000,0.0000,0.0000,0.0000,234.5682,0.0000,0.0000,0.0000,0.0000,0.014144,0.168949,-0.426822
30000,7,GPS,29,29,0,4420725.5233,24666189.3614,8748601.9691,-251.007,1101.228,-2966.579,1.5882,0.2345,24330350.9757,24282112.0611,0.0000,0.0000,0.0000,0.0000,588.9229,1.78008e-08,0,0,0,0,3.48459e-08,0.0000,10.504,0.000,0.000,0.000,0.000,-0.1408,0.2345,588.9147,0.0000,-3094.8106,0.0000,0.0000,0.0000,0.0000,588.9096,0.0000,0.0000,0.0000,0.0000,0.089874,-0.358046,-0.186540
30000,8,GPS,29,29,1,4420725.5233,24666189.3614,8748601.9691,-251.007,1101.228,-2966.579,1.5882,0.2345,24330350.9757,24282112.0611,0.0000,0.0000,0.0000,0.0000,588.9229,1.78008e-08,0,0,0,0,3.48459e-08,0.0000,-99.900,0.000,0.000,0.000,0.000,-0.1408,0.2345,588.9147,0.0000,-3094.8106,0.0000,0.0000,0.0000,0.0000,588.9096,0.0000,0.0000,0.0000,0.0000,0.089874,-0.358046,-0.186540
30000,9,GPS,27,27,0,12078868.0028,-14816678.3794,18194018.4888,172.896,2338.263,1807.418,-1.2875,0.6697,21966519.7217,22018857.4557,0.0000,0.0000,0.0000,0.0000,-473.6053,8.59514e-09,0,0,0,0,1.32918e-08,0.0000,11.391,0.000,0.000,0.000,0.000,-3.0165,0.6697,-473.6083,0.0000,2488.8128,0.0000,0.0000,0.0000,0.0000,-473.6265,0.0000,0.0000,0.0000,0.0000,0.143332,0.217282,-0.394600
30000,10,GPS,27,27,1,12078868.0028,-14816678.3794,18194018.4888,172.896,2338.263,1807.418,-1.2875,0.6697,21966519.7217,22018857.4557,0.0000,0.0000,0.0000,0.0000,-473.6053,8.59514e-09,0,0,0,0,1.32918e-08,0.0000,-99.900,0.000,0.000,0.000,0.000,-3.0165,0.6697,-473.6083,0.0000,2488.8128,0.0000,0.0000,0.0000,0.0000,-473.6265,0.0000,0.0000,0.0000,0.0000,0.143332,0.217282,-0.394600
30000,11,GPS,16,16,0,16685895.0867,-4759649.0096,20046688.9698,2079.043,1510.544,-1317.426,-1.3787,1.1976,20484529.1735,20500459.3009,0.0000,0.0000,0.0000,0.0000,-107.8429,6.44768e-09,0,0,0,0,8.87951e-09,0.0000,11.998,0.000,0.000,0.000,0.000,-3.1077,1.1976,-107.8439,0.0000,566.7182,0.0000,0.0000,0.0000,0.0000,-107.9011,0.0000,0.0000,0.0000,0.0000,-0.047774,-0.226743,-0.428752
30000,12,GPS,16,16,1,16685895.0867,-4759649.0096,20046688.9698,2079.043,1510.544,-1317.426,-1.3787,1.1976,20484529.1735,20500459.3009,0.0000,0.0000,0.0000,0.0000,-107.8429,6.44768e-09,0,0,0,0,8.87951e-09,0.0000,-99.900,0.000,0.000,0.000,0.000,-3.1077,1.1976,-107.8439,0.0000,566.7182,0.0000,0.0000,0.0000,0.0000,-107.9011,0.0000,0.0000,0.0000,0.0000,-0.047774,-0.226743,-0.428752
30000,13,GPS,26,26,0,23052565.5969,1552080.0347,13235373.3362,1373.019,995.002,-2486.751,-2.9003,1.1324,20718845.1186,20646265.4189,0.0000,0.0000,0.0000,0.0000,279.4670,7.05458e-09,0,0,0,0,9.13085e-09,0.0000,11.899,0.000,0.000,0.000,0.000,1.6539,1.1324,279.4697,0.0000,-1468.6091,0.0000,0.0000,0.0000,0.0000,279.4121,0.0000,0.0000,0.0000,0.0000,-0.219016,-0.224762,-0.279487
30000,14,GPS,26,26,1,23052565.5969,1552080.0347,13235373.3362,1373.019,995.002,-2486.751,2.9003,1.1324,20718845.1186,20646275.5723,0.0000,0.0000,0.0000,0.0000,279.4699,7.05458e-09,0,0,0,0,9.13085e-09,0.0000,-99.900,0.000,0.000,0.000,0.000,1.6539,1.1324,279.4697,0.0000,-1468.6243,0.0000,0.0000,0.0000,0.0000,279.4150,0.0000,0.0000,0.0000,0.0000,-0.219016,-0.224762,-0.279487
30000,15,GPS,20,20,0,21654539.6064,14100703.9771,6388015.8535,-894.074,4.777,2956.129,2.4803,0.6859,22115848.1682,21958234.1832,0.0000,0.0000,0.0000,0.0000,-492.7936,1.0547e-08,0,0,0,0,1.30282e-08,0.0000,11.333,0.000,0.000,0.000,0.000,0.7513,0.6859,-492.7923,0.0000,2589.6478,0.0000,0.0000,0.0000,0.0000,-492.8344,0.0000,0.0000,0.0000,0.0000,-0.341819,-0.092649,-0.135035
30000,16,GPS,20,20,1,21654539.6064,14100703.9771,6388015.8535,-894.074,4.777,2956.129,-2.4803,0.6859,22115848.1682,21958246.8611,0.0000,0.0000,0.0000,0.0000,-492.7961,1.0547e-08,0,0,0,0,1.30282e-08,0.0000,-99.900,0.000,0.000,0.000,0.000,0.7513,0.6859,-492.7923,0.0000,2589.6610,0.0000,0.0000,0.0000,0.0000,-492.8369,0.0000,0.0000,0.0000,0.0000,-0.341819,-0.092649,-0.135035
31000,1,GPS,7,7,0,-9058074.7353,-12608334.6240,21836786.6517,2356.063,-1337.441,159.912,-0.4530,0.1121,25341988.1192,25359039.6121,0.0000,0.0000,0.0000,0.0000,-416.6166,1.46637e-08,0,0,0,0,6.84456e-08,0.0000,10.150,0.000,0.000,0.000,0.000,-2.1820,0.1121,-416.6079,0.0000,2189.3350,0.0000,0.0000,0.0000,0.0000,-416.6503,0.0000,0.0000,0.0000,0.0000,-0.055547,-0.149413,-0.452539
31000,2,GPS,7,7,1,-9058074.7353,-12608334.6240,21836786.6517,2356.063,-1337.441,159.912,-0.4530,0.1121,25341988.1192,25359039.6121,0.0000,0.0000,0.0000,0.0000,-416.6166,1.46637e-08,0,0,0,0,6.84456e-08,0.0000,-99.900,0.000,0.000,0.000,0.000,-2.1820,0.1121,-416.6079,0.0000,2189.3350,0.0000,0.0000,0.0000,0.0000,-416.6503,0.0000,0.0000,0.0000,0.0000,-0.055547,-0.149413,-0.452539
